Commentaire,Séance,Module,Polarité,Attitude,Attente,Présentation,Contenu,Design,Général,Communication,Structure,Anxiété,Colère,Ennui,Joie,Mécontentement,Confusion,Utilité,Intrinsèque,Accomplissement,Cout,Satisfaction,Gratitude,Sentiment,Aspect,Niveau
"Le prof utilise le tableau blanc, mais il a une mauvaise caméra on voit presque 144p donc on n'arrive pas à suivre parce que c'est impossible de suivre le flou",16/12/2020,ALG3,N,NE,N,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,M,G,1CS
Des notions intéressantes et contenu riche ,17/12/2020,ALG3,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,M,Pr,1CS
je pense qu'il n y a pas de communication du tout présentation puis vous avez compris ou non et c'est fini il m'énerve ce prof,18/12/2020,ALG3,N,H,NE,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,M,D,1CS
Je n'arrive pas à comprendre et à suivre en distanciel ,19/12/2020,ALG3,N,NE,N,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,M,CO,1CS
Cours sous forme d'une séance de lecture  le prof ne fait que lire le contenue les slides un par un sans arrêt et on sait tous le faire nous on veut comprendre,20/12/2020,ECON,N,H,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,G,1CS
Trop de texte dans un même slide,21/12/2020,ECON,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,G,1CS
Il n'y a pas vraiment une communication,22/12/2020,ECON,N,NE,NE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,1CS
Le distanciel a rendu le cours moins intéressant dommage,23/12/2020,ECON,N,NE,NE,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,M,D,1CS
"Le fait que ça soit aussi rapide m'a perturbé, je n'arrivais pas vraiment à suivre.",24/12/2020,ARCH1,N,NE,N,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,A,Pr,1CP
Très bonne communication avec le prof j'aime bien,25/12/2020,ARCH1,P,A,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,J,C,1CP
Le design est très basique,26/12/2020,ARCH1,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,S,1CP
Je trouve la méthodologie du professeur désorganisée et je me sens mal à l'aise avec le déroulement des séances,27/12/2020,THP,N,NE,NE,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,M,D,1CS
"Le contenu du cours est intéressant et motivant, j'aime bien les notions qu'il nous apporte",28/12/2020,THP,P,NE,P,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,E,CO,1CS
Je me perds parfois durant le passage d'un chapitre à un autre,29/12/2020,THP,N,NE,NE,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,J,G,1CS
Il peut avoir un peu plus de couleurs à mon avis. Il est très simple et ordinaire,30/12/2020,THP,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Pr,1CS
Il m'arrive souvent durant la séance que je m'ennuie car il y a peu d'interaction,31/12/2020,THP,N,NE,NE,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,J,C,1CS
J'ai quand même appris beaucoup de notions,01/01/2021,THP,P,NE,NE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,J,S,1CS
Le prof expliquait d'une manière fluide et directe le cours en utilisant un langage simple je l'adore,02/01/2021,OUTILS,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,D,1CS
"Le cours contenait des exemples parlants et directs, cela m'a permis de comprendre directement l'utilité de l'élément présenté.",03/01/2021,OUTILS,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,1CS
Un cours qui expose les éléments d'une manière très cohérente avec des rubriques spéciales pour les éléments d'exception.,04/01/2021,OUTILS,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CS
Un design simple et minimaliste mais qui contient le nécessaire comme des fragments du code.,05/01/2021,OUTILS,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,Pr,1CS
"Une très bonne communication, le prof est toujours présent pour nous orienter et nous guider je l'apprécie vraiment",06/01/2021,OUTILS,P,A,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,J,C,1CS
J'ai apprécié ce cours car j'ai pu acquérir beaucoup de connaissances sur les outils de génie logiciel notamment les tests. C'est l'un des modules que j'ai aimé suivre en ligne ,07/01/2021,OUTILS,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,J,S,1CS
J'adore la présentation et l'explication du prof tout est détaillé,08/01/2021,SGBD,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,J,D,1CS
des notions intéressantes et contenu riche,09/01/2021,SGBD,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CS
cours structuré et organisé,10/01/2021,SGBD,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CS
design attirant,11/01/2021,SGBD,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,E,Pr,1CS
"J'aime bien la communication qui est entre nous et le profs, on pose nos questions quand on veut",12/01/2021,SGBD,P,A,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,J,C,1CS
La façon d'enseigner ce cours en ligne est juste parfaite rien à dire j'étais toujours motivée à suivre.,13/01/2021,SGBD,P,A,P,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,S,1CS
"On dirait une séance de lecture, j'ai pas aimé la façon de présenter le cours la prof est ennuyante",14/01/2021,IHM,N,H,NE,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,M,D,1CS
Des notions théoriques très intéressantes ,15/01/2021,IHM,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,E,CO,1CS
Le cours est organisé et bien structuré,16/01/2021,IHM,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,A,G,1CS
Trop de textes et peu de schéma ce qui vraiment perturber ma concentration,17/01/2021,IHM,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,E,Pr,1CS
"Il n'y a pas vraiment une communication, des fois on s'arrête juste pour voir s'il y a des questions et ça rend le cours ennuyant",18/01/2021,IHM,N,NE,NE,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,M,C,1CS
"Je me sentais pas à l'aise durant le cours, aucune motivation pour suivre",19/01/2021,IHM,N,NE,N,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,J,S,1CS
"J'ai pas aimé la présentation et la méthode du profs, je m'ennuyais",20/01/2021,ALOG,N,NE,NE,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,J,D,1CS
"le contenu est important mais non détaillé, il faut toujours voir ailleurs pour bien comprendre",21/01/2021,ALOG,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,M,CO,1CS
je trouve que le cours est structuré,22/01/2021,ALOG,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,G,1CS
Il est simple et ça ne me gêne pas,23/01/2021,ALOG,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,Pr,1CS
il y a pas vraiment une interaction entre nous vu que déjà y a peu d'étudiants présents dans ce cours ça donne pas envie d'assister avec le profs qui s'en fout,24/01/2021,ALOG,N,H,NE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,J,C,1CS
"il faut revoir la façon de présenter et expliquer le cours, vraiment j'avais du mal à comprendre directement.",25/01/2021,ALOG,N,NE,NE,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,J,S,1CS
cours bien présenté et expliqué,26/01/2021,BDM,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,D,1CS
Contenu important avec des nouvelles notions chaque séance,27/01/2021,BDM,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,J,CO,1CS
Le cours est logique et organisé,28/01/2021,BDM,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CS
Trop de formules et textes,29/01/2021,BDM,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Pr,1CS
On se communique bien avec le profs que j'adore et entre nous ce qui rend la séance active,30/01/2021,BDM,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,M,C,1CS
"J'étais toujours motivée durant les séances de ce cours, j'aime bien les notions abordées et les interactions avec le profs et mes amis.",31/01/2021,BDM,P,A,P,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,J,S,1CS
Le prof lit les slides rapidement,01/02/2021,TDM1,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,D,1CS
"je trouve que le contenu du cours n'est pas vraiment riche, il contient seulement les notions de base",02/02/2021,TDM1,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,E,CO,1CS
je trouve que le cours est organisé,03/02/2021,TDM1,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,G,1CS
"il y a beaucoup de couleurs, ça pique les yeux",04/02/2021,TDM1,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,M,Pr,1CS
il n'y a pas de communication entre  le prof et les étudiants c'est ennuyant,05/02/2021,TDM1,N,NE,NE,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,M,C,1CS
je n'aime pas le cours car c'est un module de développement normalement on essaie de programmer et non pas de lire les notions de base  ,06/02/2021,TDM1,N,NE,NE,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,S,1CS
le prof lisait seulement les slides ,07/02/2021,TDM1,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,D,1CS
le contenu est bon ,08/02/2021,TDM1,N,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CS
le prof donne les exemples juste en parlant et ne les présentent pas,09/02/2021,TDM1,N,NE,NE,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NE,G,1CS
le cours a un ordre logique,10/02/2021,TDM1,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,Pr,1CS
trop de couleur dans tous les slides ,11/02/2021,TDM1,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,C,1CS
une bonne communication lorsqu'on pose des questions j'aime bien,12/02/2021,TDM1,P,A,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,M,S,1CS
je préfère la pratique dans les cours de développement ,13/02/2021,TDM1,NE,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,D,1CS
présentation catastrophique le prof répète les même slides plusieurs fois je l'aime pas  ,14/02/2021,ALOG,N,H,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,C,CO,1CS
contenu vide pas trop d'exemples pour comprendre ,15/02/2021,ALOG,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,G,1CS
le cour est mal structuré,16/02/2021,ALOG,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,M,Pr,1CS
il y a pas les schémas et beaucoup de texte,17/02/2021,ALOG,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,C,1CS
"le prof ne comprend pas nos questions ou il fait semblant , il répond toujours à ce qu'il veut lui c'est énervant",18/02/2021,ALOG,N,H,NE,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,J,S,1CS
j'aime pas le prof il n'essaye pas de nous comprendre et il fait pas des efforts pour changer sa méthode et nous mettre à l'aise c'est pas la bonne méthode pour étudier l'architecture logicielle en tout cas,19/02/2021,ALOG,N,H,NE,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,M,D,1CS
le prof répète les même choses et n'explique pas les notions complexes peut être lui aussi il ne les a pas compris,20/02/2021,ALOG,N,H,NE,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,1CS
contenu intéressant ,21/02/2021,ALOG,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,G,1CS
la structure de cours est bonne,22/02/2021,ALOG,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,E,Pr,1CS
pas de tout un design très moche,23/02/2021,ALOG,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,C,1CS
une bonne communication avec le prof,24/02/2021,ALOG,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,M,S,1CS
cour très agréable j'aime,25/02/2021,ALOG,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,M,D,1CS
l'enseignante parle trop c'est ennuyant,26/02/2021,QLOG,N,H,NE,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,J,CO,1CS
le cours contient des bons exemples pour comprendre,27/02/2021,QLOG,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,E,G,1CS
il y a l'enchaînement entre les titres mais pas bien organisé,28/02/2021,QLOG,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,J,Pr,1CS
beaucoup de texte au point auquel vous pouvez pas tout lire,01/03/2021,QLOG,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,C,1CS
une bonne communication durant la séances,02/03/2021,QLOG,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,1CS
"cour ennuyeux en ligne, je préfère quand on le faisait en présentiel   ",03/03/2021,QLOG,N,NE,NE,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,M,D,1CS
j'aime bien la présentation de l'enseignante,04/03/2021,QLOG,P,A,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CS
un bon contenu pour comprendre la qualité du logiciels,05/03/2021,QLOG,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CS
le cour est bien organisé,06/03/2021,QLOG,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,Pr,1CS
"le design n'est pas vraiment bon, je préféré s'il contient moins de texte et plus du schémas explicatifs ",07/03/2021,QLOG,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,C,1CS
"j'aime bien la façon de la communication avec la prof, je l'aime bien",08/03/2021,QLOG,P,A,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,M,S,1CS
le cours est bien et la méthode d'enseignement est aussi magnifique ,09/03/2021,QLOG,P,A,NE,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,M,D,1CS
la présentation du prof est très rapide ,10/03/2021,SGBD,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,CO,1CS
trop de contenu pour peu d'informations et répétitions des notions ,11/03/2021,SGBD,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,G,1CS
"cour pas bien organisé, on se sent perdu si on le lit seul",12/03/2021,SGBD,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,M,Pr,1CS
trop de texte et de couleurs,13/03/2021,SGBD,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,C,1CS
l'enseignante ne donne pas le temps au étudiants pour poser trop de questions et ça me stresse ,14/03/2021,SGBD,N,NE,NE,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,J,S,1CS
"cours trop compliqué, le distanciel le rend encore pire",15/03/2021,SGBD,N,NE,NE,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,D,1CS
La présentation est très rapide ,16/03/2021,SGBD,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,1CS
contenu important mais trop d'informations ,17/03/2021,SGBD,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,J,G,1CS
les slides sont bien structurés,18/03/2021,SGBD,P,NE,NE,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,Pr,1CS
le design est trop chargé ,19/03/2021,SGBD,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,C,1CS
j'aime bien la méthode faite par l'enseignant pour communiquer ça rend la séance dynamique et active,20/03/2021,SGBD,P,A,NE,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,J,S,1CS
"très important, c'est un bon cours",21/03/2021,SGBD,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,M,D,1CS
c'est comme une séance de lecture ,22/03/2021,IHM,N,NE,NE,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,E,CO,1CS
contenu très basique et manque de nouvelles méthodes et idée pour l'interface homme machine ,23/03/2021,IHM,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,G,1CS
le cour est organisé avec un bon ordre,24/03/2021,IHM,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,Pr,1CS
"beaucoup de texte, tailles des images pas adaptatives",25/03/2021,IHM,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,C,1CS
un peu de communication la prof est ennuyante,26/03/2021,IHM,N,H,NE,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,M,S,1CS
cours important ,27/03/2021,IHM,N,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,M,D,1CS
mais la méthode d'enseignement pas bonne et contient des anciennes informations,28/03/2021,IHM,P,NE,NE,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,1CS
l'enseignant présente bien le cours j'aime bien,29/03/2021,IHM,P,A,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,G,1CS
contenu très riche,30/03/2021,IHM,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,Pr,1CS
le cour n'est pas bien structuré,31/03/2021,IHM,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,J,C,1CS
design très ancien qui respecte pas les notions des ihm,01/04/2021,IHM,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,S,1CS
l'enseignante accepte tout genre de questions et remarques j'adore,02/04/2021,IHM,P,A,NE,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,M,D,1CS
cours essentiel pour comprendre comment faire les bonnes interfaces ,03/04/2021,IHM,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,A,CO,1CS
"présentation catastrophique, l'enseignante présente des notions difficile juste en lisant les diapos  ",04/04/2021,ML,N,H,N,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,M,G,1CS
contenu très important et bon ,05/04/2021,ML,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,J,Pr,1CS
cour pas du tout structuré,06/04/2021,ML,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,J,C,1CS
mauvais design,07/04/2021,ML,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,S,1CS
 Je n'aime pas la méthode de laisser les questions à la fin de la séance ça me stresse,08/04/2021,ML,N,NE,NE,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,M,D,1CS
 j'ai pas bien compris les notions présentées en ligne,09/04/2021,ML,N,NE,N,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,J,CO,1CS
l'enseignante est dynamique j'adore,10/04/2021,ML,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,G,1CS
contenu très intéressant ,11/04/2021,ML,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,Pr,1CS
j'aime pas la structure,12/04/2021,ML,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,M,C,1CS
" design trop classique, on peut faire mieux pour un module de machine learning",13/04/2021,ML,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,S,1CS
très satisfaite par la communication de l'enseignante j'aime bien,14/04/2021,ML,P,A,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,J,D,1CS
un cours bien avec la meilleure enseignante,15/04/2021,ML,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,E,CO,2CP
l'enseignant présente bien le cours j'adore,16/04/2021,PDJ,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,E,G,2CP
contenu de base seulement ,17/04/2021,PDJ,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Pr,2CP
pas bien organisé et mal structuré,18/04/2021,PDJ,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,J,C,2CP
un bon design pas trop chargé c'est bien,19/04/2021,PDJ,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,2CP
Manque de  communication durant la séance je m'ennuyais ,20/04/2021,PDJ,N,NE,NE,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,J,D,2CP
je préfère si on programme durant la séance et pas seulement faire les notions théoriques car comme ça c'est vraiment ennuyant  ,21/04/2021,PDJ,N,NE,NE,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,J,CO,2CP
la présentation est bien et pas très compliquée,22/04/2021,PDJ,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,2CP
contenu de base important ,23/04/2021,PDJ,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,J,Pr,2CP
cour très bien organisé et structuré,24/04/2021,PDJ,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,C,2CP
un bon design,25/04/2021,PDJ,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,2CP
"le prof est gentil, il répond à tous les questions ",26/04/2021,PDJ,P,A,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,J,D,2CP
un bon cours pour apprendre les bases de programmation en django dans une petite période,27/04/2021,PDJ,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,CO,2CP
J'ai aimé la méthode du profs,28/04/2021,QLOG,P,A,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,2CP
Le contenu était trop informatif j'adore,29/04/2021,QLOG,P,NE,NE,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,M,Pr,2CP
cours organisé,30/04/2021,QLOG,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,C,2CP
"Le design est pas mal , il y 'avait pas trop de texte",01/05/2021,QLOG,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,2CP
"une très bonne communication entre le prof et nous, à tout moment on peut prendre la parole je l'aime",02/05/2021,QLOG,P,A,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,M,D,2CP
"Le seul module ou je n'étais pas stressée derrière mon écran et ça grâce à la méthode du prof, il me motive",03/05/2021,QLOG,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,M,CO,2CP
C'est trop chargé en paroles,04/05/2021,IGL,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,G,1CS
"Le contenu est suffisant, assez riche",05/05/2021,IGL,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,E,Pr,1CS
L'ordre est logique,06/05/2021,IGL,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,C,1CS
Pas d'animations,07/05/2021,IGL,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,S,1CS
Il y a pas de l'interaction,08/05/2021,IGL,N,NE,NE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,M,D,1CS
"C'est assez riche en informations, cependant le support me semble suffisant ",09/05/2021,IGL,P,NE,NE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NE,CO,1CS
L'algorithmique est l'un des modules fondamentaux dans notre formation,10/05/2021,ALSDS,N,H,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,G,1CP
j'aime pas la présentation du prof car il est ennuyant et je pense que lire des slides seulement ne va pas nous apporter grand chose vu qu'on peut le faire seuls,11/05/2021,ALSDS,N,H,NE,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,M,Pr,1CP
Ça aurait été mieux si y’avais plus de pratique ,12/05/2021,ALSDS,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NE,C,1CP
Le programme est riche et très intéressant ,13/05/2021,ALSDS,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,J,S,1CP
il a l'air bien mais ce n'est pas si important car on nous envoie même pas le cours présenté pas la prof x),14/05/2021,ALSDS,N,NE,NE,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,D,1CP
vu que y'avais pas assez de temps la prof a préféré qu'on pose nos questions sur un sheet pour qu'elle réponde à la fois ,15/05/2021,ALSDS,NE,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,M,CO,1CP
c’est l’un de mes modules préférés mais y’avais pas assez de temps pour bien se concentrer ,16/05/2021,ALSDS,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,M,G,1CP
Le cours est trop chargé,17/05/2021,ANAD,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Pr,2CP
Le cours d'anad se concentre beaucoup sur le côté mathématique ( application des formules .. ) ça serait plus intéressant de se concentrer sur le côté analyse des données et laisser les calculs pour R,18/05/2021,ANAD,NE,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,C,2CP
Le cours est assez bien organisé,19/05/2021,ANAD,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,S,2CP
Cours trop chargé de formules et texte,20/05/2021,ANAD,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,D,2CP
