Commentaire,Séance,Module,Polarité,Attitude,Attente,Présentation,Contenu,Design,Général,Communication,Structure,Anxiété,Colère,Ennui,Joie,Mécontentement,Confusion,Utilité,Intrinsèque,Accomplissement,Cout,Satisfaction,Gratitude,Sentiment,Aspect,Niveau
"Ce module était bien structuré, les notions accompli l'une après l'autre dans un ordre logique.","Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,D,1CP
La présentation du cours contient beaucoup de texte et absolument pas de couleurs.,"Apr 01, 2017",Esi,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,CO,1CP
"Le professeur nous a donné le choix d'intervenir au moment qu'on a de question pour mieux comprendre ce qui suit, c'était pratique.","Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
Quelques notions dans le dernier chapitre était un peu difficile à comprendre en ligne.,"Apr 01, 2017",Esi,N,NE,N,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,A,Pr,1CP
"elle est intéressante et limitée par seulement ce dont nous avons besoin, nous sommes jamais perdus dans des sujets qui ne nous concernent pas  j'adore le prof","Apr 01, 2017",Esi,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,J,C,1CP
"Il contient exactement ce que nous avons besoin, pas plus et pas moins.","Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,S,1CP
Cours bien organisé et ne demande pas beaucoup d'efforts pour le naviguer.,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,D,1CP
"Classique mais toujours intéressant, j'aime beaucoup la couleur douce de l'arrière plan qui ne me fait pas mal aux yeux","Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
"Parfois l'enseignant ne comprends pas vraiment ce que nous voulons savoir, c'est peut être dû à son exigence d'utiliser seulement le français.","Apr 01, 2017",Esi,N,NE,NE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,C,G,1CP
"Malgré tout, je me sens bien formé après avoir passé seulement trois mois en étudiant ce module. C'est surtout grâce à mon professeur","Apr 01, 2017",Esi,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,Pr,1CP
Je trouve que la présentation de ce cours se fait d'une manière un peu chaotique ( plusieurs idées présentées à la fois sans être logiquement ou séquentiellement chainées) ça m'angoisse ,"Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,M,C,1CP
le contenu du cours est important,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,J,S,1CP
Ce cours est mal organisé Malheureusement.,"Apr 01, 2017",Esi,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,M,D,1CP
"le cours se fait sur un tableau, il est flou la plupart du temps et le prof l'efface rapidement sans se soucier de nous; ce qui est écrit sur le tableau n'est pas organisé et n'est pas du tout attractive ","Apr 01, 2017",Esi,N,H,NE,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,1CP
très bonne communications entre le prof et les étudiants,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,A,G,1CP
"je ne comprends ce module qu'après faire le cours moi même, je sors de la séance avec presque 0 informations j'aime pas le prof il m'agace","Apr 01, 2017",Esi,N,H,N,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,E,Pr,1CP
La présentation du cours est bonne,"Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,C,1CP
contenu avec un peu d'exemples,"Apr 01, 2017",Esi,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,S,1CP
le cours est bien structuré en général,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,D,1CP
la majorité est en noire ou le rouge j'aime pas trop,"Apr 01, 2017",Esi,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,CO,1CP
il y a pas de problème concernant la relation entre le prof et l'étudiant,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
mais malheureusement 70%du temps j'arrive pas a comprendre ça me stresse,"Apr 01, 2017",Esi,N,NE,N,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,J,D,1CP
"La présentation du cours est très longue, je la trouve lourde le prof parle trop pour rien","Apr 01, 2017",Esi,N,H,NE,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,NE,C,1CP
"Le contenu de ce cours me semble un peu trop abstrait de temps en temps, ça nécessite beaucoup plus d'exemples","Apr 01, 2017",Esi,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,S,1CP
L'ordre de ce cours est très logique,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,D,1CP
Les images et les schémas sont parfois difficiles à comprendre et assimiler. On peut pas les comprendre sans une explication profonde de la part du prof,"Apr 01, 2017",Esi,N,NE,N,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,J,CO,1CP
"J'aime pas le fait que le prof pose des questions sur chaque aspect du cours et attend jusqu'à ce que les étudiants lui répondent, les réponses des étudiants parfois me distraient et par la suite j'arrive pas à bien assimiler la bonne information ça me stresse","Apr 01, 2017",Esi,N,NE,N,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,A,G,1CP
Le cours est plein d'informations j'aime trop,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,Pr,1CP
"les slides du cours sont beaux , lisibles et faciles à comprendre","Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,C,1CP
Les notions pourraient être mieux expliquer surtout dans les dernières semaines,"Apr 01, 2017",Esi,NE,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J,S,1CP
l'ordre du cours était très logique,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NE,D,1CP
"les couleurs des slides sont attractives , avec un peu de texte ce qui les rend plus lisibles","Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
la méthode d'interroger les étudiants était motivante à réfléchir j'aime trop comment le prof se comporte avec nous,"Apr 01, 2017",Esi,P,A,NE,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,A,G,1CP
la quantité des informations dans les dernières semaines a augmenté et le rythme des cours a accéléré trop vite et c'est stressant,"Apr 01, 2017",Esi,N,NE,NE,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,M,C,1CP
"J'aime bien la présentation de ce cours, l'enseignant a bien expliqué toutes les notions clairement avec plein d'exercices.","Apr 01, 2017",Esi,P,A,NE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,S,1CP
Contenu important avec des exemples,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,J,D,1CP
Bien organisé.,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,A,CO,1CP
Le design n'a pas d'importance dans ce cours,"Apr 01, 2017",Esi,NE,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,G,1CP
Très bonne communication entre le prof et les étudiants. En utilisant Google Meet qui permet la discussion vocale et interactif au moment où le prof explique.,"Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,Pr,1CP
c'est difficile de comprendre analyse en ligne,"Apr 01, 2017",Esi,N,NE,N,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,J,C,1CP
le contenu est important mais il est trop résumé,"Apr 01, 2017",Esi,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,S,1CP
c'est organisé,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,S,1CP
design simple et lisible,"Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,D,1CP
les questions sont à la fin c'est vraiment stressant des fois on aura même pas du temps pour ça ,"Apr 01, 2017",Esi,N,NE,NE,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,J,CO,1CP
on étudie beaucoup de choses en à peine une heure ça m'angoisse j'arrive pas à tout assimiler,"Apr 01, 2017",Esi,N,NE,N,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,M,G,1CP
Ce cours a toujours été bien présenté,"Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,Pr,1CP
"Le cours comporte des exemples explicites, pas d'ambiguïté.","Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,C,1CP
Le cours est bien structuré.,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,S,1CP
 lors des démonstrations  je trouve que ça était un peu mal structuré en terme d'écriture et d'organisation .,"Apr 01, 2017",Esi,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,J,D,1CP
"L'utilisation de plusieurs couleurs était bénéfique, on trouve certains schémas aussi ce qui aide à rapprocher le concept j'aime trop","Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,M,Pr,1CP
"J'aime la méthode de dialogue faite par l'enseignant en ligne, après la fin de la séance.","Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,M,C,1CP
"Sincèrement je n'ai acquis que quelques connaissances durant les cours en ligne, je préfère ceux qui sont faits en présentiel.","Apr 01, 2017",Esi,N,NE,NE,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,M,S,1CP
J'adore la présentation de ce cours,"Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,M,D,1CP
Contenu très enrichissant et intéressant,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,CO,1CP
Cours bien organisé et structuré ,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
Cours bien animé j'aime bien son design,"Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,Pr,1CP
Je n'aime pas du tout la présentation du cours,"Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,C,1CP
Le contenu doit être abrégé il y a beaucoup de notions inutiles,"Apr 01, 2017",Esi,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,S,1CP
Très mal organisé,"Apr 01, 2017",Esi,N,NE,NE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,M,D,1CP
Les slides sont chargés avec du texte et des photos placés un peu partout,"Apr 01, 2017",Esi,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,1CP
L'enseignant communique assez bien avec les étudiants,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
J'ai appris beaucoup de savoir être a travers ce module,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,Pr,1CP
J'aime bien la présentation,"Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,C,1CP
"C'est riche en exemples et en détails, j'aime bien","Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,S,1CP
Le td est bien organisé,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,E,D,1CP
"Ça manque un peu de couleurs, car trop de calcul en noir ça donne mal aux yeux","Apr 01, 2017",Esi,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,J,CO,1CP
Il y'a une très bonne interaction avec le professeur,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
J'ai appris beaucoup de choses avec ce td,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,J,Pr,1CP
J'aime bien la présentation du cours,"Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,C,1CP
Je pense que toutes les notions sont importantes dans ce cours,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,J,S,1CP
L'ordre chronologique des chapitres est bien structuré,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,D,1CP
"Il y'a beaucoup trop de calculs et de formules, ça devient très ennuyeux à regarder. La partie théorique est bien mieux","Apr 01, 2017",Esi,N,NE,NE,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,J,CO,1CP
Il y'a une bonne communication avec le professeur,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
Je n'ai pas tout compris dans ce module mais le cours est assez bien présenté,"Apr 01, 2017",Esi,P,NE,NE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,E,Pr,1CP
J'aime la présentation du td,"Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,M,C,1CP
"On traite beaucoup d'exemples, bien détaillés","Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,1CP
Le td est bien organisé,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,E,D,1CP
Les solutions du td sont simples et bien faites,"Apr 01, 2017",Esi,P,NE,NE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Il y'a une très bonne communication avec l'enseignant,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,M,G,1CP
J'ai tout appris dans ce module grâce au prof du td. La gentillesse ça paye,"Apr 01, 2017",Esi,P,A,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,Pr,1CP
Je n'aime pas ni la présentation n i la façon de parler du prof c'est ennuyant,"Apr 01, 2017",Esi,N,H,NE,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,M,C,1CP
"Il y'a trop de formules et de calculs sans importances, on perd trop d'énergie à essayer de comprendre ces notions lesquelles au final on n'utilisera pas du tout dans les exercices","Apr 01, 2017",Esi,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,J,S,1CP
Le cours est bien organisé,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,D,1CP
"Le cours contient beaucoup trop de texte, avec une police noire toute petite, c'est très fatiguant et ennuyant à lire","Apr 01, 2017",Esi,N,NE,NE,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,J,CO,1CP
"Le professeur répond à toutes les questions avec une grande gentillesse, il y'a une bonne communication j'aime bien","Apr 01, 2017",Esi,P,A,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,J,G,1CP
Je n'ai rien retenu de ce cours j'aime pas aimé le distanciel ,"Apr 01, 2017",Esi,N,NE,NE,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Pr,1CP
Le td est bien présenté,"Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,C,1CP
"On ne traite qu'un ou deux exos par séries de TD, ce qui extrêmement insuffisant à mon avis","Apr 01, 2017",Esi,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,S,1CP
"Le td est bien structuré, dans un bon ordre","Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,D,1CP
"La présentation est assez captivante, lisible et bien structuré","Apr 01, 2017",Esi,P,NE,NE,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Une très bonne communication entre le professeur et l'étudiant,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
J'ai acquis beaucoup de notions grâce à ce td et à la gentillesse de l'enseignante,"Apr 01, 2017",Esi,P,A,NE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,Pr,1CP
"J'adore la présentation, l'énergie et sur tout que le professeur aime ce qu'il fait","Apr 01, 2017",Esi,P,A,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,M,C,1CP
Contenu facile à comprendre ,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,1CP
Organisation parfaite,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,J,D,1CP
design simple et lisible rien à dire,"Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
Y a de la communication entre nous j'adore la motivation du professeur,"Apr 01, 2017",Esi,P,A,NE,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,J,G,1CP
Je comprends très bien j'ai adoré toutes les séances faites en ligne,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,J,Pr,1CP
Le cours est très bien présenté,"Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,J,C,1CP
"j'aime pas trop le contenu ça aurait été mieux si le professeur gardait les slides bien commentés, vu qu'ils sont généralement sans commentaires mais on gribouille dessus durant le cours pour mieux comprendre","Apr 01, 2017",Esi,N,NE,NE,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,S,1CP
"Le cours est très bien organisé, chaque chapitre nécessite des connaissances des chapitres qui le précédent","Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,D,1CP
"Le cours contient peu de texte et beaucoup de schémas, il est aussi divisé en plusieurs parties ce qui permet d'étudier chaque chapitre partie par partie","Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
"Le prof est toujours à l'écoute, j'aime cette interaction","Apr 01, 2017",Esi,P,A,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,J,G,1CP
J'ai assimilé la majorité des concepts dans ce cours grâce à la méthode du prof,"Apr 01, 2017",Esi,P,A,NE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,Pr,1CP
"J'aime bien ce cours, il est bien présenté, et pas ennuyeux du tout","Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,J,C,1CP
"Le contenu est très important vu qu'il traite de l'informatique en anglais, avec peu de leçon de grammaire et de conjugaison","Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,J,S,1CP
"Le cours est bien structuré, d'une part il y'a de bons audios qui aide à la compréhension, de bon textes et des questions pertinentes relatives à ces textes ","Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,D,1CP
"Les slides sont bien structurés, simples, lisibles, pas trop de couleurs et surtout pas très chargés","Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
"Il y'a une bonne interaction entre l'étudiant et l'enseignant, des questions-réponses tout au long de la séance","Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
J'ai appris beaucoup de choses grâce à ce module,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,J,Pr,1CP
"J'aime la façon dont le professeur propose ses idées même si tous le cour est écrit au PDF, il nous attire toujours en cachant des points avant les expliqués ou en nous posant des questions avant de lire le cours, c'est prof très intelligente","Apr 01, 2017",Esi,P,A,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,M,C,1CP
Le contenu est suffisant pour la compréhension ,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,S,1CP
 j’aime vraiment ce cours il est bien structuré et dans un ordre très logique.,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,M,D,1CP
Il n'y a pas actuellement beaucoup de couleurs ou schéma dans la présentations de cours mais le professeur utilise le JAMBORD donc c'est un peu mieux,"Apr 01, 2017",Esi,P,NE,NE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,J,CO,1CP
"Elle vérifie constamment nos question au cours de son explication, j'adore cette prof ","Apr 01, 2017",Esi,P,A,NE,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,E,G,1CP
"Je comprends presque tous les points présentés, c'est très bien","Apr 01, 2017",Esi,P,NE,NE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,E,Pr,1CP
elle présente et explique bien j'aime,"Apr 01, 2017",Esi,P,A,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,M,C,1CP
j'aime pas beaucoup car c'est pas très important au début,"Apr 01, 2017",Esi,N,NE,NE,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,J,S,1CP
le cours était  organisé ,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,D,1CP
Il y a peu d'images et schémas,"Apr 01, 2017",Esi,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,F,CO,1CP
je préfère la méthode de dialogue faite par l'enseignant ,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,J,G,1CP
le cours était ennuyeux ,"Apr 01, 2017",Esi,N,NE,NE,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,J,Pr,1CP
La présentation est un peu ennuyeuse et compliquée ,"Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,J,C,1CP
"C'est bon il y a beaucoup d'informations dans la présentation, j'aurais aimé s'il y avait plus d'exemples","Apr 01, 2017",Esi,N,NE,NE,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,S,1CP
Il est bien structuré ,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,D,1CP
Le cours contient beaucoup de texte  ,"Apr 01, 2017",Esi,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,CO,1CP
"Temps en temps le professeur nous oublie et continue son présentation sans voir nos questions ou vérifie si on suit avec lui, comme il est dans un autre monde je me sens perdu tout le temps ","Apr 01, 2017",Esi,N,H,NE,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,M,G,1CP
Quand même si je me concentre je peux assimiler presque 60% du cours ,"Apr 01, 2017",Esi,P,NE,P,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,Pr,1CP
J'aime beaucoup ces présentations,"Apr 01, 2017",Esi,P,NE,NE,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,E,C,1CP
"On traite beaucoup d'exemples pendant le cours, le prof est toujours à l'écoute, je l'aime","Apr 01, 2017",Esi,P,A,NE,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,J,S,1CP
"Le cours est bien organisé, chaque notion dépend de la précédente","Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,J,D,1CP
"Le cours est trop chargé en texte avec une très petite police, sans couleur","Apr 01, 2017",Esi,N,NE,NE,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,CO,1CP
J'aime bien l'interaction qu'il y'a entre nous et le professeur,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,E,G,1CP
"Il y'a trop d'informations à retenir d'un seul coup, c'est difficile de tout garder en tête dans la même séance","Apr 01, 2017",Esi,N,NE,N,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,A,Pr,1CP
je n'aime pas du tout la présentation de ce cours ,"Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,C,1CP
"Cela pourrait être mieux si elle expliquait au lieu de faire une lecture aux slides(tout le monde sait lire), c'est dégoûtant","Apr 01, 2017",Esi,N,H,NE,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,J,S,1CP
Le cours est bien organisé,"Apr 01, 2017",Esi,P,NE,NE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,M,D,1CP
Le contenu est très bien animé ,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,CO,1CP
Aucune communication entre le prof et les étudiants ,"Apr 01, 2017",Esi,N,NE,NE,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,M,G,1CP
Ce cours est très ennuyeux ,"Apr 01, 2017",Esi,N,NE,NE,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,C,Pr,1CP
"Le professeur parle de tout et de rien, c'est bien de discuter des fois; mais quand on discute plus qu'on travaille, ça devient angoissant","Apr 01, 2017",Esi,N,NE,NE,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,M,C,1CP
Nous faisons pas mal d'exercices et nous comprenons assez bien,"Apr 01, 2017",Esi,P,NE,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,M,S,1CP
